Date,Value (USD per troy ounce)
2019-12-29,17.81872918
2019-12-30,17.918885
2019-12-31,17.85348036
2020-01-01,17.88827324
2020-01-02,18.02484586
2020-01-03,18.03778905
2020-01-04,18.04965695
2020-01-05,18.17800906
2020-01-06,18.1236608
2020-01-07,18.58515227
2020-01-08,18.14103405
2020-01-09,17.92261062
2020-01-10,18.08594585
2020-01-11,18.10281585
2020-01-12,18.05421917
2020-01-13,17.94024263
2020-01-14,17.83729308
2020-01-15,18.01908034
2020-01-16,17.94773177
2020-01-17,18.00927647
2020-01-18,18.02827464
2020-01-19,18.04053781
2020-01-20,18.07426325
2020-01-21,17.76113333
2020-01-22,17.89374058
2020-01-23,17.77521236
2020-01-24,18.12171557
2020-01-25,18.10954792
2020-01-26,18.20499148
2020-01-27,18.09130996
2020-01-28,17.48128337
2020-01-29,17.57946672
2020-01-30,17.84328117
2020-01-31,18.0249507
2020-02-01,18.04177302
2020-02-02,18.08544741
2020-02-03,17.70325333
2020-02-04,17.60757002
2020-02-05,17.62555215
2020-02-06,17.81610043
2020-02-07,17.69961279
2020-02-08,17.69891926
2020-02-09,17.74767929
2020-02-10,17.77061904
2020-02-11,17.63603862
2020-02-12,17.51360702
2020-02-13,17.66589133
2020-02-14,17.72793267
2020-02-15,17.74867153
2020-02-16,17.74145432
2020-02-17,17.81155482
2020-02-18,18.17900409
2020-02-19,18.41426281
2020-02-20,18.42015809
2020-02-21,18.4814227
2020-02-22,18.49491353
2020-02-23,18.67742885
2020-02-24,18.6215483
2020-02-25,18.06107154
2020-02-26,17.93365081
2020-02-27,17.80405204
2020-02-28,16.64258752
2020-02-29,16.67679087
2020-03-01,16.60895332
2020-03-02,16.8220005
2020-03-03,17.26244401
2020-03-04,17.18329916
2020-03-05,17.48818633
2020-03-06,17.34467514
2020-03-07,17.34701365
2020-03-08,17.49892578
2020-03-09,16.91497991
2020-03-10,16.97382671
2020-03-11,16.79800923
2020-03-12,15.71703869
2020-03-13,14.72897176
2020-03-14,14.72496092
2020-03-15,14.79549738
2020-03-16,13.01833733
2020-03-17,12.78494989
2020-03-18,12.2523024
2020-03-19,12.11172325
2020-03-20,12.59534358
2020-03-21,12.58852645
2020-03-22,12.42425475
2020-03-23,13.74331488
2020-03-24,14.63844054
2020-03-25,14.38210157
2020-03-26,14.40664098
2020-03-27,14.44256044
2020-03-28,14.46292646
2020-03-29,14.38782261
2020-03-30,14.00967572
2020-03-31,13.96268937
2020-04-01,13.99235709
2020-04-02,14.4779774
2020-04-03,14.4072988
2020-04-04,14.40994967
2020-04-05,14.40748221
2020-04-06,15.19484516
2020-04-07,14.98282219
2020-04-08,15.00629043
2020-04-09,15.40601718
2020-04-10,15.34901983
2020-04-11,15.34901983
2020-04-12,15.35601068
2020-04-13,15.42347757
2020-04-14,15.67414585
2020-04-15,15.40533082
2020-04-16,15.46430181
2020-04-17,15.19197962
2020-04-18,15.19597258
2020-04-19,15.09477823
2020-04-20,15.29193148
2020-04-21,14.90094559
2020-04-22,15.09461277
2020-04-23,15.26410123
2020-04-24,15.23447082
2020-04-25,15.25075831
2020-04-26,15.24001693
2020-04-27,15.19093729
2020-04-28,15.15695445
2020-04-29,15.28167219
2020-04-30,14.98410964
2020-05-01,14.96565798
2020-05-02,14.97852005
2020-05-03,14.8874867
2020-05-04,14.83952869
2020-05-05,14.97243603
2020-05-06,14.91030863
2020-05-07,15.34036206
2020-05-08,15.46208925
2020-05-09,15.46814097
2020-05-10,15.56867545
2020-05-11,15.48385965
2020-05-12,15.4344539
2020-05-13,15.61333481
2020-05-14,15.87183026
2020-05-15,16.62417373
2020-05-16,16.63528282
2020-05-17,16.91753968
2020-05-18,17.12476918
2020-05-19,17.3754357
2020-05-20,17.48703721
2020-05-21,17.0678527
2020-05-22,17.20948589
2020-05-23,17.21423276
2020-05-24,17.1625146
2020-05-25,17.13398713
2020-05-26,17.13641853
2020-05-27,17.26726451
2020-05-28,17.42494294
2020-05-29,17.8571549
2020-05-30,17.86173587
2020-05-31,18.06626634
2020-06-01,18.33148453
2020-06-02,18.05728795
2020-06-03,17.66544868
2020-06-04,17.67146922
2020-06-05,17.40311083
2020-06-06,17.41971363
2020-06-07,17.42743521
